CustomerID,Name,Age,Gender,SubscriptionType,SubscriptionDate,LastLoginDate,TotalSessions,FeedbackScore,IsChurned
4194,Nitin Pillai_4194,36,Male,Standard,15-01-2024,24-03-2026,219,2,1
4195,Anika Iyer_4195,53,Other,Basic,05-11-2024,20-04-2026,5,4,1
4196,Deepak Singh_4196,28,Female,Basic,18-08-2023,24-01-2026,282,3,0
4197,Aanya Verma_4197,58,Other,Premium,19-06-2024,11-02-2026,88,1,1
4198,Sai Chatterjee_4198,59,Male,Premium,25-05-2024,20-02-2026,336,1,0
4199,Shaurya Gupta_4199,49,Male,Premium,01-09-2024,19-03-2026,140,1,0
4200,Vikas Verma_4200,64,Male,Standard,05-10-2025,09-02-2026,137,5,1
4201,Ira Ghosh_4201,34,Male,Standard,15-05-2024,04-02-2026,161,3,1
4202,Vihaan Trivedi_4202,65,Male,Standard,17-11-2025,26-01-2026,145,1,1
4203,Ishaan Reddy_4203,19,Male,Standard,23-08-2023,07-04-2026,302,2,0
4204,Meera Kapoor_4204,36,Male,Premium,01-07-2024,24-03-2026,221,2,0
4205,Krishna Ghosh_4205,45,Other,Premium,21-02-2026,01-04-2026,0,2,1
4206,Krishna Singh_4206,58,Female,Premium,03-12-2023,18-04-2026,54,5,0
4207,Priya Kapoor_4207,35,Female,Premium,16-04-2024,18-02-2026,500,5,0
4208,Sneha Shetty_4208,38,Male,Standard,22-09-2024,30-01-2026,179,1,0
4209,Aarav Desai_4209,64,Female,Premium,29-12-2025,12-03-2026,402,5,0
4210,Krishna Kulkarni_4210,59,Female,Standard,31-05-2025,14-04-2026,193,5,0
4211,Neha Trivedi_4211,52,Male,Premium,26-06-2025,04-04-2026,455,4,1
4212,Simran Mehta_4212,49,Other,Standard,31-01-2024,22-03-2026,449,3,1
4213,Sai Shah_4213,43,Other,Premium,25-04-2025,03-03-2026,177,3,1
4214,Aanya Mishra_4214,23,Female,Standard,19-04-2025,24-01-2026,130,2,0
4215,Amit Patel_4215,25,Male,Basic,18-05-2024,31-01-2026,290,2,1
4216,Rahul Shetty_4216,39,Other,Basic,13-01-2025,24-02-2026,176,3,0
4217,Ankit Pillai_4217,56,Female,Premium,23-10-2024,15-04-2026,288,4,0
4218,Nisha Bansal_4218,40,Male,Premium,27-07-2025,16-04-2026,278,3,0
4219,Aadhya Pillai_4219,52,Other,Basic,16-01-2024,05-03-2026,469,2,0
4220,Kavya Chatterjee_4220,27,Other,Premium,28-12-2023,17-02-2026,374,2,1
4221,Nitin Iyer_4221,34,Other,Standard,20-11-2025,23-01-2026,147,5,1
4222,Ira Kapoor_4222,54,Other,Standard,12-03-2024,01-03-2026,205,4,0
4223,Ishaan Kapoor_4223,57,Male,Standard,28-06-2025,12-03-2026,431,3,0
4224,Kavya Trivedi_4224,36,Female,Standard,08-04-2026,30-01-2026,169,3,0
4225,Ankit Kumar_4225,40,Male,Basic,23-11-2023,29-01-2026,416,1,0
4226,Aadhya Pillai_4226,37,Male,Premium,13-03-2024,11-04-2026,135,5,0
4227,Sai Ghosh_4227,31,Male,Premium,25-12-2025,04-04-2026,264,5,1
4228,Alok Chauhan_4228,23,Other,Premium,28-12-2023,20-03-2026,123,1,0
4229,Nitin Yadav_4229,66,Female,Premium,23-10-2023,22-03-2026,326,2,1
4230,Aditya Singh_4230,26,Female,Basic,28-10-2023,06-03-2026,75,4,0
4231,Riya Kumar_4231,58,Other,Premium,01-02-2024,19-02-2026,105,5,0
4232,Pooja Iyer_4232,63,Other,Basic,04-03-2024,20-02-2026,494,3,0
4233,Aditya Desai_4233,36,Male,Premium,04-05-2024,19-04-2026,215,5,0
4234,Kavya Trivedi_4234,49,Other,Basic,23-10-2023,30-01-2026,292,2,1
4235,Anika Yadav_4235,53,Other,Standard,04-08-2024,27-03-2026,123,4,1
4236,Diya Pillai_4236,46,Female,Premium,26-02-2026,15-03-2026,233,5,0
4237,Vikas Chauhan_4237,29,Other,Standard,10-08-2025,26-03-2026,37,2,1
4238,Alok Ghosh_4238,38,Male,Standard,03-12-2023,21-01-2026,31,4,1
4239,Meera Shetty_4239,62,Female,Basic,23-10-2025,23-04-2026,218,4,1
4240,Sneha Naidu_4240,66,Male,Basic,19-08-2023,27-04-2026,316,3,1
4241,Rahul Shah_4241,41,Male,Standard,10-11-2025,26-01-2026,48,2,0
4242,Aarav Joshi_4242,33,Female,Basic,27-12-2023,24-02-2026,158,3,1
4243,Sai Chauhan_4243,68,Female,Premium,16-12-2024,14-03-2026,202,4,0
4244,Aadhya Iyer_4244,20,Male,Standard,24-01-2026,02-02-2026,497,4,1
4245,Saanvi Verma_4245,64,Female,Standard,11-03-2026,18-03-2026,239,4,1
4246,Karan Mehta_4246,48,Female,Standard,04-12-2025,29-01-2026,65,4,1
4247,Karan Bansal_4247,56,Other,Premium,14-03-2026,18-01-2026,465,1,0
4248,Myra Pillai_4248,38,Other,Basic,02-10-2023,19-03-2026,388,4,1
4249,Shaurya Bansal_4249,61,Male,Basic,19-07-2025,18-02-2026,214,1,1
4250,Myra Chatterjee_4250,28,Female,Premium,14-10-2024,22-03-2026,77,1,0
4251,Vikas Mehta_4251,60,Male,Premium,07-09-2023,09-03-2026,362,3,0
4252,Vivaan Nair_4252,49,Female,Premium,30-06-2024,08-02-2026,493,1,1
4253,Rahul Desai_4253,37,Female,Standard,31-12-2024,24-03-2026,67,4,0
4254,Nitin Shetty_4254,39,Male,Premium,06-06-2024,13-02-2026,163,1,1
4255,Ira Pandya_4255,52,Female,Basic,11-09-2023,05-04-2026,304,3,0
4256,Neha Sharma_4256,25,Female,Standard,11-12-2023,15-03-2026,380,3,0
4257,Vivaan Chauhan_4257,59,Male,Standard,05-08-2023,31-01-2026,14,1,1
4258,Krishna Trivedi_4258,62,Other,Basic,19-03-2024,03-03-2026,66,2,1
4259,Mahesh Iyer_4259,35,Female,Premium,27-04-2024,08-02-2026,53,2,1
4260,Karan Menon_4260,37,Other,Standard,20-08-2024,29-01-2026,390,1,0
4261,Ishaan Mishra_4261,33,Other,Premium,22-07-2025,07-04-2026,434,1,1
4262,Nitin Patel_4262,67,Male,Basic,19-04-2024,29-03-2026,39,2,1
4263,Vikas Mishra_4263,54,Female,Standard,28-04-2026,04-04-2026,26,2,1
4264,Saanvi Mehta_4264,40,Female,Basic,15-10-2025,15-04-2026,371,3,0
4265,Riya Pandya_4265,51,Female,Standard,22-12-2024,21-01-2026,265,2,0
4266,Mahesh Chauhan_4266,47,Other,Standard,23-09-2024,22-01-2026,265,2,0
4267,Pari Desai_4267,54,Male,Basic,26-08-2025,15-02-2026,184,3,0
4268,Amit Chatterjee_4268,61,Female,Basic,01-10-2024,03-03-2026,34,1,0
4269,Alok Gupta_4269,46,Male,Basic,25-03-2025,06-03-2026,435,1,0
4270,Neha Shah_4270,58,Female,Standard,08-01-2024,31-01-2026,210,2,0
4271,Pari Chatterjee_4271,31,Other,Basic,20-08-2023,25-02-2026,71,3,1
4272,Neha Singh_4272,59,Other,Standard,10-11-2025,12-02-2026,319,4,0
4273,Myra Singh_4273,60,Female,Basic,08-06-2024,18-04-2026,242,1,1
4274,Reyansh Das_4274,56,Other,Premium,22-03-2025,24-02-2026,326,1,1
4275,Nitin Bansal_4275,40,Female,Basic,02-11-2025,14-04-2026,336,2,1
4276,Diya Singh_4276,27,Female,Premium,13-10-2024,03-04-2026,332,5,1
4277,Deepak Ghosh_4277,47,Male,Standard,11-02-2024,11-04-2026,189,5,1
4278,Aanya Kulkarni_4278,56,Other,Basic,30-10-2023,23-03-2026,55,1,1
4279,Aadhya Singh_4279,40,Female,Premium,16-02-2024,07-02-2026,53,3,1
4280,Pari Mehta_4280,45,Other,Premium,20-12-2025,29-03-2026,192,1,0
4281,Arjun Kapoor_4281,35,Female,Basic,04-03-2024,13-02-2026,127,2,0
4282,Priya Naidu_4282,67,Other,Basic,11-06-2024,04-04-2026,198,4,1
4283,Priya Mehta_4283,31,Other,Standard,27-11-2024,03-04-2026,469,4,0
4284,Ishaan Iyer_4284,39,Female,Standard,12-04-2024,24-01-2026,78,5,0
4285,Simran Desai_4285,29,Male,Standard,27-04-2024,19-04-2026,364,3,1
4286,Mahesh Iyer_4286,19,Other,Standard,07-08-2025,27-03-2026,285,1,0
4287,Sai Agarwal_4287,28,Male,Premium,26-12-2025,21-04-2026,134,4,0
4288,Amit Desai_4288,62,Female,Standard,11-03-2026,23-02-2026,82,1,1
4289,Krishna Trivedi_4289,57,Other,Standard,06-02-2025,04-03-2026,215,2,1
4290,Arjun Kulkarni_4290,40,Female,Basic,30-06-2025,29-01-2026,98,1,0
4291,Amit Trivedi_4291,59,Female,Premium,11-08-2024,20-04-2026,321,5,0
4292,Sai Ghosh_4292,44,Male,Standard,04-11-2023,04-02-2026,21,5,0
4293,Nisha Patel_4293,39,Other,Standard,02-04-2025,09-02-2026,485,1,1
4294,Mahesh Das_4294,54,Other,Premium,04-07-2025,28-01-2026,217,1,1
4295,Aarav Shah_4295,36,Male,Premium,06-08-2023,21-04-2026,406,3,1
4296,Amit Mishra_4296,31,Male,Premium,01-01-2026,15-03-2026,382,3,0
4297,Riya Kapoor_4297,65,Other,Basic,31-07-2024,28-01-2026,20,1,0
4298,Shaurya Nair_4298,36,Female,Premium,14-11-2024,26-02-2026,309,5,1
4299,Aadhya Chatterjee_4299,62,Other,Premium,26-01-2025,24-04-2026,444,2,1
4300,Vikas Trivedi_4300,18,Other,Premium,25-10-2024,26-02-2026,37,5,0
4301,Diya Gupta_4301,65,Female,Basic,10-01-2026,13-03-2026,108,4,0
4302,Navya Trivedi_4302,27,Male,Premium,05-08-2024,07-03-2026,276,2,0
4303,Myra Mehta_4303,36,Female,Standard,14-09-2024,13-02-2026,27,5,1
4304,Shaurya Sharma_4304,39,Male,Standard,16-10-2024,22-01-2026,428,2,0
4305,Navya Patel_4305,65,Female,Premium,10-12-2024,17-03-2026,244,4,0
4306,Ishaan Iyer_4306,58,Other,Premium,10-03-2025,15-02-2026,269,1,1
4307,Sneha Bansal_4307,42,Female,Basic,23-05-2024,22-02-2026,2,2,1
4308,Simran Pandya_4308,41,Male,Premium,28-11-2025,01-02-2026,118,2,1
4309,Karan Mishra_4309,29,Female,Standard,13-12-2023,26-01-2026,24,4,0
4310,Rahul Shetty_4310,64,Female,Basic,28-11-2023,24-01-2026,453,2,1
4311,Aditya Kumar_4311,30,Male,Basic,16-02-2024,26-04-2026,492,1,1
4312,Riya Verma_4312,37,Male,Basic,06-02-2024,09-02-2026,339,1,1
4313,Suresh Singh_4313,50,Male,Standard,25-04-2026,04-03-2026,351,2,0
4314,Vikas Shetty_4314,64,Female,Standard,03-02-2024,27-03-2026,339,3,1
4315,Neha Bansal_4315,26,Female,Premium,05-12-2024,20-02-2026,82,3,0
4316,Vikas Nair_4316,38,Female,Basic,15-09-2025,13-04-2026,31,4,1
4317,Rahul Patel_4317,55,Female,Basic,03-02-2024,30-01-2026,127,5,1
4318,Anika Mehta_4318,40,Other,Standard,04-05-2024,19-01-2026,134,2,1
4319,Shaurya Ghosh_4319,60,Female,Premium,28-02-2026,23-02-2026,182,4,1
4320,Sneha Sharma_4320,34,Other,Basic,24-04-2026,08-04-2026,49,3,1
4321,Neha Yadav_4321,57,Female,Premium,13-09-2024,15-03-2026,246,5,1
4322,Rahul Jain_4322,42,Other,Standard,11-04-2026,12-04-2026,364,1,0
4323,Deepak Singh_4323,67,Male,Basic,13-12-2023,29-01-2026,472,1,1
4324,Ishaan Kumar_4324,64,Other,Premium,08-08-2025,13-02-2026,154,3,0
4325,Kavya Iyer_4325,64,Other,Basic,24-12-2023,21-01-2026,352,3,1
4326,Reyansh Ghosh_4326,22,Male,Premium,05-01-2025,12-03-2026,380,3,0
4327,Anaya Joshi_4327,26,Other,Basic,26-03-2024,09-04-2026,300,2,1
4328,Navya Iyer_4328,27,Other,Premium,13-11-2025,15-02-2026,43,3,1
4329,Krishna Shetty_4329,62,Male,Standard,13-11-2024,11-03-2026,444,3,0
4330,Riya Patel_4330,30,Female,Standard,15-07-2025,10-02-2026,469,2,0
4331,Vihaan Nair_4331,58,Other,Basic,17-11-2024,10-04-2026,255,3,1
4332,Priya Mehta_4332,18,Male,Standard,09-04-2024,23-04-2026,141,3,0
4333,Rohan Pillai_4333,32,Male,Premium,07-08-2023,15-03-2026,85,2,0
4334,Sai Ghosh_4334,26,Female,Basic,07-01-2024,28-02-2026,100,3,0
4335,Amit Ghosh_4335,33,Male,Basic,07-12-2024,22-01-2026,325,4,0
4336,Kavya Chauhan_4336,27,Other,Standard,15-02-2026,12-02-2026,413,1,0
4337,Anika Desai_4337,66,Other,Standard,02-04-2025,28-04-2026,97,2,1
4338,Krishna Reddy_4338,36,Male,Basic,17-04-2024,03-04-2026,198,3,1
4339,Ira Mishra_4339,50,Male,Standard,06-04-2026,31-03-2026,90,1,0
4340,Aanya Reddy_4340,33,Male,Premium,24-05-2025,01-02-2026,428,1,1
4341,Mahesh Jain_4341,66,Other,Standard,29-01-2025,08-02-2026,51,2,1
4342,Aarav Bansal_4342,36,Female,Premium,20-01-2025,07-03-2026,59,4,1
4343,Diya Bansal_4343,50,Male,Basic,03-04-2025,19-02-2026,256,4,0
4344,Shaurya Iyer_4344,34,Male,Basic,16-03-2026,28-04-2026,140,2,0
4345,Myra Mishra_4345,65,Female,Basic,01-10-2024,22-04-2026,426,4,1
4346,Diya Gupta_4346,21,Female,Premium,09-01-2026,27-02-2026,37,1,0
4347,Vihaan Kumar_4347,18,Other,Basic,24-01-2024,02-04-2026,310,3,0
4348,Nitin Ghosh_4348,61,Other,Basic,05-09-2024,12-02-2026,315,4,1
4349,Rahul Gupta_4349,50,Male,Premium,03-09-2024,03-03-2026,244,5,0
4350,Anaya Gupta_4350,60,Female,Standard,28-09-2024,29-03-2026,6,3,1
4351,Aarav Sharma_4351,23,Other,Standard,28-01-2024,24-03-2026,192,5,0
4352,Vihaan Patel_4352,60,Male,Premium,01-10-2025,28-01-2026,208,1,0
4353,Sneha Singh_4353,31,Male,Basic,23-09-2023,01-04-2026,408,3,1
4354,Suresh Menon_4354,68,Other,Standard,11-04-2024,27-01-2026,482,3,1
4355,Suresh Kapoor_4355,47,Female,Basic,06-10-2023,30-03-2026,28,3,0
4356,Simran Shetty_4356,43,Female,Basic,25-05-2024,20-01-2026,240,4,1
4357,Deepak Menon_4357,47,Female,Basic,22-04-2025,10-02-2026,381,3,1
4358,Rohan Kapoor_4358,33,Other,Standard,18-12-2023,30-03-2026,402,3,1
4359,Rohan Pillai_4359,29,Other,Standard,26-01-2024,03-02-2026,484,3,1
4360,Navya Trivedi_4360,58,Other,Basic,10-12-2025,24-04-2026,371,2,0
4361,Neha Sharma_4361,46,Other,Basic,13-05-2025,16-04-2026,340,1,0
4362,Anika Jain_4362,68,Female,Standard,06-09-2023,23-01-2026,180,4,0
4363,Neha Verma_4363,34,Male,Standard,01-09-2025,25-01-2026,372,3,1
4364,Arjun Iyer_4364,55,Male,Standard,17-12-2025,09-02-2026,164,5,1
4365,Diya Joshi_4365,50,Female,Standard,06-04-2026,06-04-2026,236,2,0
4366,Vivaan Nair_4366,45,Female,Basic,04-08-2024,20-01-2026,344,1,0
4367,Diya Naidu_4367,18,Female,Basic,18-12-2025,04-02-2026,175,2,0
4368,Nitin Chatterjee_4368,43,Other,Premium,07-02-2026,26-01-2026,285,3,1
4369,Nitin Menon_4369,62,Male,Standard,14-07-2025,22-03-2026,123,5,0
4370,Diya Chauhan_4370,31,Other,Basic,03-11-2024,07-04-2026,402,5,0
4371,Navya Gupta_4371,65,Other,Basic,31-08-2024,23-01-2026,198,3,0
4372,Anika Patel_4372,27,Other,Premium,02-11-2025,28-02-2026,158,4,1
4373,Pari Agarwal_4373,51,Female,Standard,13-06-2025,12-04-2026,319,1,0
4374,Krishna Singh_4374,55,Other,Standard,02-11-2024,20-04-2026,292,4,1
4375,Kavya Pillai_4375,63,Other,Basic,08-08-2025,09-04-2026,253,5,1
4376,Neha Yadav_4376,21,Male,Basic,04-12-2024,02-02-2026,282,1,0
4377,Vikas Yadav_4377,54,Other,Basic,10-12-2024,19-01-2026,317,4,1
4378,Ishaan Chauhan_4378,38,Other,Premium,03-04-2024,28-02-2026,201,2,1
4379,Aadhya Sharma_4379,57,Male,Standard,07-01-2024,04-03-2026,369,3,1
4380,Anika Shetty_4380,33,Male,Premium,15-12-2023,31-01-2026,325,1,1
4381,Aanya Yadav_4381,52,Female,Premium,16-03-2026,05-02-2026,173,1,1
4382,Nisha Iyer_4382,27,Female,Standard,17-08-2024,24-01-2026,135,4,1
4383,Neha Jain_4383,58,Female,Standard,05-01-2026,01-02-2026,206,2,0
4384,Simran Trivedi_4384,32,Female,Standard,11-08-2024,14-03-2026,299,2,1
4385,Aadhya Reddy_4385,51,Male,Premium,07-01-2024,07-03-2026,193,4,0
4386,Ankit Reddy_4386,61,Female,Basic,02-04-2025,07-02-2026,370,5,1
4387,Simran Jain_4387,23,Other,Standard,14-06-2024,05-03-2026,405,1,0
4388,Neha Agarwal_4388,35,Female,Standard,29-10-2023,09-04-2026,15,4,1
4389,Shaurya Gupta_4389,57,Other,Premium,07-09-2024,08-02-2026,17,2,1
4390,Pooja Verma_4390,56,Other,Basic,24-06-2024,23-01-2026,245,4,0
4391,Vivaan Kapoor_4391,26,Male,Premium,14-02-2024,24-03-2026,160,5,0
4392,Reyansh Gupta_4392,58,Female,Premium,29-07-2025,06-04-2026,340,4,1
4393,Suresh Pillai_4393,47,Other,Standard,03-09-2025,20-01-2026,330,2,1
4394,Mahesh Mishra_4394,26,Female,Basic,15-03-2024,24-04-2026,385,3,1
4395,Anaya Menon_4395,53,Male,Standard,11-04-2024,25-04-2026,489,3,0
4396,Saanvi Desai_4396,47,Female,Standard,21-05-2024,22-03-2026,476,3,1
4397,Reyansh Shetty_4397,54,Other,Standard,06-03-2026,02-02-2026,101,1,0
4398,Suresh Nair_4398,57,Female,Basic,08-05-2025,06-02-2026,231,4,1
4399,Saanvi Jain_4399,55,Male,Standard,05-11-2024,12-03-2026,11,4,0
4400,Ira Gupta_4400,30,Male,Basic,23-08-2023,24-01-2026,364,1,0
4401,Ankit Das_4401,50,Female,Basic,01-04-2024,19-03-2026,48,5,0
4402,Priya Pandya_4402,31,Other,Standard,10-08-2024,05-04-2026,257,1,0
4403,Ankit Bansal_4403,54,Female,Standard,09-08-2025,27-02-2026,302,3,1
4404,Aarav Menon_4404,39,Male,Premium,25-01-2025,28-04-2026,400,2,1
4405,Krishna Naidu_4405,68,Male,Standard,18-09-2024,24-02-2026,39,5,0
4406,Saanvi Yadav_4406,52,Female,Premium,02-02-2026,17-02-2026,80,4,0
4407,Myra Singh_4407,54,Male,Standard,04-11-2023,24-02-2026,275,3,0
4408,Myra Pillai_4408,52,Female,Premium,20-11-2024,18-03-2026,366,3,1
4409,Priya Bansal_4409,18,Other,Premium,16-04-2026,28-01-2026,259,5,0
4410,Priya Naidu_4410,45,Male,Standard,30-01-2026,10-04-2026,111,3,0
4411,Anaya Desai_4411,28,Other,Standard,03-10-2024,26-04-2026,166,2,1
4412,Rohan Naidu_4412,21,Female,Standard,01-02-2024,09-04-2026,77,3,0
4413,Sai Mishra_4413,22,Female,Standard,30-06-2024,27-02-2026,374,4,1
4414,Nitin Bansal_4414,22,Female,Basic,18-08-2025,07-03-2026,336,5,1
4415,Diya Yadav_4415,26,Male,Basic,15-09-2024,27-04-2026,212,2,1
4416,Arjun Pandya_4416,46,Male,Premium,01-02-2025,15-03-2026,457,3,0
4417,Sneha Patel_4417,39,Other,Standard,27-09-2025,02-03-2026,95,4,0
4418,Mahesh Singh_4418,33,Female,Premium,27-01-2025,04-03-2026,282,4,1
4419,Sai Verma_4419,58,Female,Premium,09-09-2023,08-04-2026,39,3,0
4420,Priya Patel_4420,24,Male,Premium,22-01-2024,02-03-2026,313,4,0
4421,Riya Shah_4421,66,Female,Premium,22-09-2023,27-01-2026,159,4,0
4422,Riya Reddy_4422,61,Other,Basic,29-06-2024,17-03-2026,153,2,1
4423,Mahesh Agarwal_4423,62,Female,Premium,14-10-2025,18-03-2026,250,4,0
4424,Shaurya Joshi_4424,43,Male,Basic,09-05-2024,01-02-2026,424,3,1
4425,Pooja Chauhan_4425,19,Female,Premium,21-10-2023,17-03-2026,9,1,0
4426,Navya Agarwal_4426,65,Male,Basic,05-03-2026,06-03-2026,244,4,1
4427,Aarav Trivedi_4427,32,Other,Standard,16-04-2025,17-02-2026,66,4,0
4428,Mahesh Trivedi_4428,42,Male,Basic,09-05-2025,23-01-2026,199,4,1
4429,Riya Iyer_4429,30,Other,Standard,17-02-2024,25-02-2026,148,2,1
4430,Navya Menon_4430,50,Male,Basic,07-10-2023,21-01-2026,220,1,1
4431,Kavya Das_4431,19,Male,Premium,01-09-2023,19-04-2026,356,1,0
4432,Navya Trivedi_4432,62,Other,Standard,30-01-2026,20-04-2026,59,1,0
4433,Karan Agarwal_4433,66,Other,Premium,02-01-2025,17-03-2026,404,4,0
4434,Priya Agarwal_4434,57,Female,Premium,01-01-2026,24-03-2026,118,5,1
4435,Aadhya Shetty_4435,35,Female,Basic,08-08-2024,13-02-2026,45,3,1
4436,Priya Shetty_4436,43,Female,Standard,14-02-2025,05-03-2026,346,4,1
4437,Vihaan Pillai_4437,68,Male,Standard,21-01-2024,10-03-2026,281,5,1
4438,Myra Iyer_4438,46,Other,Standard,07-05-2024,25-01-2026,334,2,0
4439,Vihaan Yadav_4439,45,Other,Basic,18-03-2024,22-02-2026,309,2,0
4440,Neha Shetty_4440,65,Female,Standard,20-08-2024,07-03-2026,101,1,1
4441,Krishna Yadav_4441,23,Male,Premium,17-10-2024,29-03-2026,453,5,0
4442,Kavya Chatterjee_4442,49,Other,Standard,20-06-2024,14-03-2026,277,4,1
4443,Krishna Pandya_4443,37,Other,Basic,19-03-2025,01-02-2026,438,5,0
4444,Neha Joshi_4444,22,Male,Premium,13-12-2023,05-02-2026,268,4,1
4445,Ira Pandya_4445,36,Male,Premium,08-02-2024,27-02-2026,329,2,1
4446,Neha Yadav_4446,65,Female,Standard,22-06-2025,28-04-2026,191,1,0
4447,Diya Das_4447,29,Female,Premium,10-06-2024,18-03-2026,480,2,1
4448,Aditya Jain_4448,24,Male,Basic,05-12-2023,09-02-2026,125,1,0
4449,Reyansh Desai_4449,36,Female,Basic,31-05-2025,23-02-2026,372,4,0
4450,Ishaan Kapoor_4450,35,Male,Premium,04-02-2024,26-04-2026,325,3,1
4451,Deepak Kumar_4451,68,Other,Standard,08-12-2025,03-02-2026,41,3,1
4452,Aadhya Trivedi_4452,57,Female,Basic,06-02-2026,06-02-2026,59,2,1
4453,Krishna Mehta_4453,27,Female,Standard,17-11-2023,31-01-2026,425,5,1
4454,Sneha Pillai_4454,68,Other,Standard,24-11-2023,19-03-2026,386,3,0
4455,Pooja Bansal_4455,39,Female,Premium,07-11-2025,25-01-2026,191,4,1
4456,Amit Agarwal_4456,65,Male,Standard,30-11-2024,10-02-2026,281,5,1
4457,Suresh Yadav_4457,62,Male,Basic,24-07-2024,04-02-2026,198,5,1
4458,Aanya Bansal_4458,24,Other,Standard,18-03-2026,07-03-2026,187,3,0
4459,Sai Pillai_4459,51,Female,Premium,22-08-2024,15-03-2026,123,4,0
4460,Anaya Iyer_4460,53,Male,Premium,20-08-2024,28-01-2026,64,5,0
4461,Shaurya Shah_4461,28,Female,Basic,13-02-2026,06-03-2026,303,3,0
4462,Pooja Mehta_4462,59,Male,Premium,12-02-2025,09-04-2026,238,5,0
4463,Navya Menon_4463,46,Other,Premium,10-02-2024,11-03-2026,201,4,0
4464,Ankit Menon_4464,50,Other,Standard,02-07-2024,18-03-2026,491,3,0
4465,Aadhya Reddy_4465,31,Female,Basic,29-12-2025,10-03-2026,111,2,0
4466,Myra Nair_4466,50,Female,Premium,03-08-2023,31-03-2026,69,1,0
4467,Pari Singh_4467,50,Male,Standard,27-02-2026,26-02-2026,404,4,1
4468,Ira Shah_4468,57,Female,Standard,08-04-2025,21-02-2026,475,3,1
4469,Nitin Kapoor_4469,53,Female,Standard,30-05-2024,29-03-2026,315,1,0
4470,Diya Gupta_4470,45,Female,Premium,13-02-2026,14-03-2026,138,3,0
4471,Myra Pandya_4471,44,Female,Basic,25-02-2024,21-03-2026,391,3,0
4472,Pooja Menon_4472,41,Male,Premium,16-02-2024,21-01-2026,51,5,1
4473,Navya Shah_4473,47,Other,Premium,14-10-2025,28-02-2026,202,2,1
4474,Aadhya Jain_4474,37,Male,Premium,06-03-2026,18-01-2026,162,2,0
4475,Anaya Kumar_4475,18,Other,Basic,19-01-2024,22-03-2026,86,1,0
4476,Mahesh Chatterjee_4476,64,Other,Basic,25-05-2024,15-02-2026,382,2,1
4477,Simran Reddy_4477,49,Male,Premium,07-11-2025,21-02-2026,230,5,0
4478,Arjun Pillai_4478,52,Female,Basic,07-01-2024,26-04-2026,149,5,1
4479,Krishna Naidu_4479,55,Female,Standard,11-07-2025,17-03-2026,409,4,0
4480,Aarav Jain_4480,18,Other,Premium,09-03-2024,22-01-2026,30,5,0
4481,Anika Kapoor_4481,66,Male,Basic,19-08-2025,12-02-2026,199,2,1
4482,Sai Verma_4482,62,Male,Premium,30-01-2025,20-04-2026,232,4,0
4483,Myra Verma_4483,39,Female,Premium,26-11-2025,22-01-2026,111,5,1
4484,Aditya Das_4484,23,Other,Premium,21-05-2024,30-03-2026,27,5,1
4485,Riya Shetty_4485,30,Male,Basic,15-02-2024,26-02-2026,342,2,1
4486,Diya Chatterjee_4486,31,Other,Premium,29-08-2023,15-03-2026,352,5,0
4487,Amit Yadav_4487,60,Male,Standard,13-11-2023,02-03-2026,46,1,0
4488,Diya Mehta_4488,40,Female,Basic,30-12-2023,11-02-2026,359,4,1
4489,Aanya Das_4489,64,Other,Premium,15-03-2024,23-01-2026,43,2,0
4490,Rohan Menon_4490,39,Other,Premium,09-03-2024,18-02-2026,42,2,0
4491,Rahul Chatterjee_4491,63,Female,Basic,17-02-2024,03-03-2026,10,1,1
4492,Alok Shetty_4492,42,Other,Standard,16-11-2023,31-01-2026,170,4,1
4493,Alok Joshi_4493,54,Female,Basic,26-11-2023,26-04-2026,476,4,0
4494,Diya Kumar_4494,20,Female,Basic,10-05-2024,12-02-2026,488,3,0
4495,Alok Naidu_4495,40,Other,Basic,23-07-2024,09-03-2026,394,4,1
4496,Rohan Sharma_4496,66,Other,Basic,15-02-2026,13-02-2026,62,4,0
4497,Pooja Gupta_4497,37,Other,Basic,22-09-2024,05-04-2026,273,2,1
4498,Reyansh Bansal_4498,62,Female,Standard,22-11-2023,02-03-2026,127,4,1
4499,Ira Pandya_4499,35,Other,Basic,15-04-2026,11-02-2026,81,3,0
4500,Meera Iyer_4500,34,Male,Basic,24-09-2024,13-04-2026,132,5,0
4501,Anika Bansal_4501,32,Male,Basic,27-07-2025,18-01-2026,122,3,0
4502,Saanvi Yadav_4502,62,Other,Standard,14-03-2025,14-04-2026,106,2,0
4503,Nisha Singh_4503,23,Male,Premium,14-08-2023,15-04-2026,138,5,1
4504,Pooja Shah_4504,30,Female,Basic,09-12-2024,22-02-2026,259,2,1
4505,Nitin Reddy_4505,18,Male,Premium,22-04-2026,01-02-2026,5,4,1
4506,Vikas Nair_4506,21,Male,Premium,21-01-2026,19-04-2026,205,4,1
4507,Mahesh Chauhan_4507,35,Male,Basic,08-05-2024,26-04-2026,458,4,1
4508,Reyansh Kumar_4508,30,Other,Premium,09-08-2023,27-03-2026,449,4,1
4509,Vivaan Nair_4509,49,Other,Premium,10-05-2025,16-04-2026,236,5,0
4510,Ishaan Pillai_4510,22,Other,Premium,26-06-2024,10-04-2026,126,4,0
4511,Mahesh Verma_4511,26,Other,Basic,08-10-2024,10-03-2026,132,1,0
